id_zona,latitude,longitude,data,precipitacao_mm,temperatura_c,umidade_percentual,densidade_populacional,altitude_metros,declividade_graus,distancia_agua_km,tipo_de_solo,uso_do_solo,nivel_acessibilidade,frequencia_sismos,tipo_evento,ocorrenca,nivel_de_risco,mes,estacao_do_ano,regiao
Z_0123_NOR,-7.88935,-61.83113,2023-08-23 00:00:00,406.7,22.6,76.5,2718.3,55.9,17.6,29.9,organico,area_umida,baixa,0,inundação,0,BAIXO,8,inverno,Norte_Amazonia
Z_0124_SUD,-20.96743,-43.39891,2023-08-18 00:00:00,85.4,23.9,22.62750729204985,3052.5,1927.1,26.3,26.6,argiloso,floresta,baixa,0,nenhum,0,MUITO BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0125_CEN,-14.48058,-50.40314,2024-06-22 00:00:00,40.4,31.3,27.083519174564433,331.1,296.3,24.6,15.0,latossolo,pastagem,alta,0,seca,0,BAIXO,6,inverno,CentroOeste_Cerrado_Pantanal
Z_0126_SUD,-22.21969,-40.37101,2024-09-04 00:00:00,253.8,15.7,73.1,892.2,628.4,8.2,26.5,rochoso,rural,alta,0,nenhum,0,MUITO BAIXO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_0127_NOR,0.19515,-73.63061,2023-07-23 00:00:00,196.4,32.7,81.0,24.2,385.9,14.0,37.4,organico,area_umida,baixa,0,inundação,0,MÉDIO,7,inverno,Norte_Amazonia
Z_0128_CEN,-19.79951,-58.26201,2024-07-11 00:00:00,15.3,23.1,22.108884821932328,402.5,973.0,4.3,12.4,latossolo,rural,media,0,nenhum,0,MUITO BAIXO,7,inverno,CentroOeste_Cerrado_Pantanal
Z_0129_SUL,-28.59055,-51.67143,2024-12-19 00:00:00,186.5,7.8,79.2,1690.7,117.9,16.5,5.5,arenoso_argiloso,urbano,alta,0,seca,0,BAIXO,12,verao,Sul_Campos_Planalto
Z_0130_SUL,-26.33663,-49.18908,2023-01-14 00:00:00,143.6,23.6,47.0,1654.8,739.6,33.9,17.4,argiloso,pastagem,alta,0,nenhum,0,MUITO BAIXO,1,verao,Sul_Campos_Planalto
Z_0131_SUD,-18.19087,-44.75832,2024-12-23 00:00:00,272.7,27.1,76.0,2045.4,1474.9,25.5,13.7,rochoso,floresta,baixa,0,vendaval,1,BAIXO,12,verao,Sudeste_Montanhoso_Litoraneo
Z_0132_NOR,-6.37853,-45.53657,2024-09-12 00:00:00,33.1,27.3,43.4,281.7,858.2,5.5,11.7,rochoso,pastagem,media,0,seca,0,BAIXO,9,primavera,Nordeste_Sertao
Z_0133_SUD,-19.44135,-44.10347,2023-03-02 00:00:00,194.4,22.5,70.3,1728.3,240.6,17.7,9.6,organico,floresta,baixa,0,vendaval,0,BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_0134_CEN,-22.91181,-50.12111,2024-03-19 00:00:00,78.3,30.1,62.7,434.0,673.3,14.8,9.3,latossolo,pastagem,alta,0,seca,0,BAIXO,3,outono,CentroOeste_Cerrado_Pantanal
Z_0135_CEN,-19.44542,-49.00992,2023-07-10 00:00:00,21.7,34.9,24.002542985123014,403.9,1113.9,6.4,20.1,arenoso,area_umida,alta,0,incêndio,0,MÉDIO,7,inverno,CentroOeste_Cerrado_Pantanal
Z_0136_SUL,-33.13586,-50.22561,2024-08-26 00:00:00,130.9,18.3,57.692876743165925,4622.3,1697.8,6.7,2.5,organico,rural,media,0,nenhum,0,MUITO BAIXO,8,inverno,Sul_Campos_Planalto
Z_0137_NOR,-5.27874,-44.81992,2024-01-19 00:00:00,57.5,31.7,68.0,468.2,616.6,23.5,25.7,rochoso,pastagem,baixa,0,nenhum,0,MUITO BAIXO,1,verao,Nordeste_Sertao
Z_0138_NOR,-2.39597,-40.6652,2023-02-03 00:00:00,45.7,34.0,51.3,314.1,453.5,6.2,1.2,argiloso_seco,rural,alta,0,nenhum,0,MUITO BAIXO,2,verao,Nordeste_Sertao
Z_0139_NOR,-5.73585,-39.25599,2023-08-15 00:00:00,18.1,37.7,31.764656371717724,311.2,904.2,11.0,11.2,rochoso,rural,alta,0,incêndio,0,MÉDIO,8,inverno,Nordeste_Sertao
Z_0140_NOR,4.52742,-71.8993,2024-09-25 00:00:00,202.4,33.9,82.7,3833.2,185.5,15.2,5.9,argiloso,floresta,media,0,incêndio,0,BAIXO,9,primavera,Norte_Amazonia
Z_0141_CEN,-20.76228,-57.18337,2024-11-18 00:00:00,147.0,36.4,56.1,60.0,421.7,23.6,4.3,arenoso,floresta,media,0,inundação,0,BAIXO,11,primavera,CentroOeste_Cerrado_Pantanal
Z_0142_SUD,-22.33793,-40.40635,2023-09-04 00:00:00,283.5,16.6,91.4,2394.3,1277.8,14.5,27.1,rochoso,floresta,media,0,nenhum,0,MUITO BAIXO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_0143_SUD,-23.63851,-40.89549,2024-03-16 00:00:00,312.2,25.2,75.3,3257.8,1250.3,25.7,20.3,organico,urbano,media,0,deslizamento,0,MÉDIO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_0144_SUD,-23.32228,-46.73861,2023-08-30 00:00:00,82.2,24.0,39.94601303525542,4175.7,985.1,15.4,29.4,organico,rural,baixa,0,inundação,0,BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0145_SUD,-23.15261,-44.95774,2023-05-07 00:00:00,288.2,17.5,83.7,4736.9,76.2,31.8,19.7,rochoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_0146_CEN,-13.61375,-54.52275,2024-12-27 00:00:00,79.0,26.6,57.0,412.2,578.4,7.2,28.3,argiloso,pastagem,alta,0,nenhum,0,MUITO BAIXO,12,verao,CentroOeste_Cerrado_Pantanal
Z_0147_SUD,-19.42096,-46.5028,2024-08-20 00:00:00,213.6,34.4,23.922452410986157,1865.7,1159.4,13.7,1.0,argiloso,rural,alta,0,inundação,1,MÉDIO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0148_SUD,-19.35844,-46.98169,2023-01-21 00:00:00,315.5,18.6,69.3,4184.0,1219.0,30.0,29.6,organico,urbano,media,0,deslizamento,0,MÉDIO,1,verao,Sudeste_Montanhoso_Litoraneo
Z_0149_NOR,-4.84288,-39.11642,2023-03-15 00:00:00,80.7,31.7,26.0,435.7,266.6,11.5,21.0,arenoso,rural,baixa,0,incêndio,0,BAIXO,3,outono,Nordeste_Sertao
Z_0150_SUD,-23.80007,-44.81951,2024-04-15 00:00:00,269.6,20.7,62.3,4095.1,1877.4,12.5,17.7,rochoso,urbano,alta,0,nenhum,0,MUITO BAIXO,4,outono,Sudeste_Montanhoso_Litoraneo
Z_0151_SUL,-24.88778,-53.01475,2024-04-24 00:00:00,71.9,10.4,41.4,81.9,867.3,8.4,6.1,arenoso_argiloso,urbano,alta,0,inundação,0,BAIXO,4,outono,Sul_Campos_Planalto
Z_0152_NOR,-7.04713,-69.1076,2023-01-16 00:00:00,434.6,25.0,84.7,1515.9,307.4,6.1,37.5,argiloso,urbano,alta,0,nenhum,0,MUITO BAIXO,1,verao,Norte_Amazonia
Z_0153_NOR,-7.98347,-63.86848,2023-07-08 00:00:00,196.2,31.2,74.1,1109.4,199.1,0.2,78.0,organico,floresta,baixa,0,nenhum,0,MUITO BAIXO,7,inverno,Norte_Amazonia
Z_0154_NOR,-7.06473,-72.82829,2023-04-29 00:00:00,448.5,36.4,72.2,420.4,270.4,9.8,73.9,organico,area_umida,media,0,inundação,1,MÉDIO,4,outono,Norte_Amazonia
Z_0155_NOR,-13.63367,-43.28427,2023-01-01 00:00:00,73.1,27.0,66.7,92.9,749.0,4.1,14.9,rochoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,1,verao,Nordeste_Sertao
Z_0156_CEN,-16.09687,-50.79653,2023-05-08 00:00:00,147.4,19.9,84.7,225.8,107.4,22.9,6.8,arenoso,floresta,baixa,1,nenhum,0,MUITO BAIXO,5,outono,CentroOeste_Cerrado_Pantanal
Z_0157_SUL,-31.33779,-48.09439,2023-10-19 00:00:00,200.7,10.1,45.2,2490.6,338.5,2.8,29.0,argiloso,floresta,baixa,0,nenhum,0,MUITO BAIXO,10,primavera,Sul_Campos_Planalto
Z_0158_NOR,-5.76399,-61.12163,2023-08-12 00:00:00,274.1,26.8,77.7,3657.4,273.4,8.6,10.4,argiloso,urbano,media,0,nenhum,0,MUITO BAIXO,8,inverno,Norte_Amazonia
Z_0159_SUD,-22.02397,-49.00877,2024-08-31 00:00:00,89.5,21.2,42.41828697123319,952.1,260.7,51.6,21.3,organico,floresta,baixa,0,nenhum,0,MUITO BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0160_SUD,-21.3209,-40.65428,2023-03-02 00:00:00,198.0,34.8,78.1,3580.0,2637.6,31.4,0.7,organico,floresta,baixa,0,deslizamento,0,MÉDIO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_0161_SUL,-31.71547,-50.43148,2024-07-28 00:00:00,213.5,11.5,60.33456743499685,2056.2,593.7,10.5,24.7,arenoso_argiloso,floresta,media,0,inundação,0,BAIXO,7,inverno,Sul_Campos_Planalto
Z_0162_CEN,-13.55241,-53.72529,2023-05-09 00:00:00,102.6,20.3,65.8,111.3,100.1,13.4,23.1,argiloso,pastagem,baixa,0,nenhum,0,MUITO BAIXO,5,outono,CentroOeste_Cerrado_Pantanal
Z_0163_NOR,0.71463,-52.58759,2023-11-05 00:00:00,298.1,32.1,86.1,3021.4,114.8,16.6,69.8,argiloso,urbano,alta,0,nenhum,0,MUITO BAIXO,11,primavera,Norte_Amazonia
Z_0164_NOR,-2.95074,-45.16193,2024-09-27 00:00:00,72.5,31.7,67.8,27.9,192.5,29.8,16.9,rochoso,rural,alta,1,seca,0,BAIXO,9,primavera,Nordeste_Sertao
Z_0165_SUD,-19.7539,-39.29765,2023-07-06 00:00:00,217.8,17.9,59.41317308602693,2426.6,93.3,38.6,3.3,organico,floresta,baixa,0,deslizamento,1,ALTO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_0166_SUD,-20.40591,-39.61809,2023-07-20 00:00:00,296.9,25.0,56.189259606454826,3400.6,2250.6,48.0,3.4,rochoso,urbano,media,0,nenhum,0,MUITO BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_0167_SUL,-31.38445,-54.19773,2024-07-04 00:00:00,166.4,26.6,48.88658509479946,3815.4,1664.9,10.3,3.7,arenoso_argiloso,rural,baixa,0,inundação,0,BAIXO,7,inverno,Sul_Campos_Planalto
Z_0168_SUL,-23.76809,-57.25812,2023-12-24 00:00:00,89.7,31.2,75.5,2256.9,1151.8,2.5,23.8,argiloso,floresta,baixa,1,vendaval,0,BAIXO,12,verao,Sul_Campos_Planalto
Z_0169_SUD,-24.95881,-39.26685,2024-10-05 00:00:00,160.0,22.2,57.7,735.1,1028.4,21.8,4.0,rochoso,urbano,alta,0,nenhum,0,MUITO BAIXO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_0170_SUD,-24.04683,-48.53464,2023-10-05 00:00:00,156.8,17.8,52.7,1549.0,138.9,55.7,0.7,rochoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_0171_SUD,-20.26182,-43.91065,2024-11-05 00:00:00,102.5,21.1,67.3,532.1,653.2,35.7,5.4,rochoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,11,primavera,Sudeste_Montanhoso_Litoraneo
Z_0172_NOR,-8.1513,-53.69999,2024-11-24 00:00:00,259.6,24.3,95.9,2198.5,432.4,13.5,20.4,arenoso,floresta,baixa,0,inundação,0,BAIXO,11,primavera,Norte_Amazonia
Z_0173_NOR,-9.38571,-51.28709,2023-09-01 00:00:00,277.1,32.7,80.9,4986.7,440.8,14.1,7.8,organico,urbano,media,0,nenhum,0,MUITO BAIXO,9,primavera,Norte_Amazonia
Z_0174_NOR,-4.48356,-48.92683,2024-07-16 00:00:00,397.5,36.1,76.3,1013.6,426.4,2.9,4.3,organico,rural,media,0,inundação,1,MÉDIO,7,inverno,Norte_Amazonia
Z_0175_NOR,-8.652,-40.12865,2023-07-02 00:00:00,6.9,27.5,49.81164345363696,137.2,798.0,14.9,25.2,rochoso,pastagem,baixa,0,incêndio,0,BAIXO,7,inverno,Nordeste_Sertao
Z_0176_NOR,-7.40164,-44.20847,2024-11-13 00:00:00,8.4,22.8,56.6,64.5,931.6,24.1,25.1,arenoso,rural,alta,0,nenhum,0,MUITO BAIXO,11,primavera,Nordeste_Sertao
Z_0177_NOR,-17.46293,-45.19465,2023-08-15 00:00:00,7.3,23.7,40.737046358023434,104.4,803.3,3.2,25.9,rochoso,pastagem,media,0,incêndio,0,BAIXO,8,inverno,Nordeste_Sertao
Z_0178_SUD,-19.64088,-47.14319,2024-09-12 00:00:00,197.3,20.6,80.9,166.2,2328.8,39.8,0.2,organico,rural,baixa,0,deslizamento,1,MÉDIO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_0179_SUD,-24.87119,-39.37406,2023-05-27 00:00:00,268.2,22.1,70.8,2913.2,2477.5,26.6,14.6,rochoso,floresta,media,0,vendaval,0,BAIXO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_0180_CEN,-22.16794,-57.73557,2024-08-07 00:00:00,22.4,22.3,34.25496735186872,191.4,405.1,14.2,21.9,latossolo,pastagem,alta,0,nenhum,0,MUITO BAIXO,8,inverno,CentroOeste_Cerrado_Pantanal
Z_0181_SUL,-23.6259,-53.8217,2023-09-01 00:00:00,100.0,10.9,77.5,3465.0,1520.2,32.2,3.9,organico,pastagem,media,0,seca,0,BAIXO,9,primavera,Sul_Campos_Planalto
Z_0182_NOR,-15.90656,-45.69061,2024-11-24 00:00:00,77.0,30.5,21.6,444.2,284.6,25.1,28.6,argiloso_seco,rural,alta,0,incêndio,0,BAIXO,11,primavera,Nordeste_Sertao
Z_0183_SUD,-24.20463,-45.58314,2024-08-22 00:00:00,313.1,22.3,56.62445501393972,3540.9,1750.2,48.9,5.5,argiloso,rural,media,0,deslizamento,1,ALTO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0184_NOR,-5.32614,-37.38033,2024-11-15 00:00:00,34.0,31.8,53.3,403.1,965.0,21.4,11.3,argiloso_seco,pastagem,media,0,seca,0,BAIXO,11,primavera,Nordeste_Sertao
Z_0185_CEN,-7.09986,-53.6614,2024-01-15 00:00:00,148.9,34.0,48.8,479.5,1073.8,17.8,23.4,arenoso,rural,media,0,nenhum,0,MUITO BAIXO,1,verao,CentroOeste_Cerrado_Pantanal
Z_0186_NOR,-15.4414,-43.58244,2023-02-26 00:00:00,73.9,39.4,33.6,143.7,531.0,2.2,17.9,arenoso,pastagem,baixa,0,nenhum,0,MUITO BAIXO,2,verao,Nordeste_Sertao
Z_0187_SUD,-19.23418,-43.11303,2024-08-24 00:00:00,249.5,24.8,50.786240531947215,4643.2,1189.6,39.6,15.1,rochoso,pastagem,alta,0,deslizamento,0,BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0188_NOR,-9.84612,-68.45183,2023-03-21 00:00:00,289.9,35.0,70.0,288.5,112.5,12.9,45.7,arenoso,rural,baixa,0,nenhum,0,MUITO BAIXO,3,outono,Norte_Amazonia
Z_0189_SUD,-22.00725,-44.86984,2024-12-23 00:00:00,192.8,21.6,92.1,3080.5,1723.7,12.7,15.9,argiloso,pastagem,media,0,inundação,0,BAIXO,12,verao,Sudeste_Montanhoso_Litoraneo
Z_0190_NOR,-17.36263,-41.18406,2024-01-30 00:00:00,56.7,24.1,32.5,110.4,930.9,22.1,21.7,argiloso_seco,pastagem,media,0,seca,0,BAIXO,1,verao,Nordeste_Sertao
Z_0191_SUD,-18.14971,-45.42538,2023-10-24 00:00:00,202.2,17.3,62.9,3105.3,1794.9,47.4,25.8,argiloso,pastagem,baixa,0,deslizamento,1,ALTO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_0192_NOR,-8.63305,-59.65338,2024-01-06 00:00:00,288.7,32.6,88.8,4598.3,108.2,8.5,12.0,organico,rural,media,0,nenhum,0,MUITO BAIXO,1,verao,Norte_Amazonia
Z_0193_SUD,-19.77106,-40.37004,2023-08-09 00:00:00,236.0,25.4,64.45307498921076,3319.4,43.0,23.4,9.0,rochoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0194_CEN,-12.63639,-52.9143,2024-05-01 00:00:00,184.2,21.0,32.0,346.6,440.8,15.8,4.5,latossolo,pastagem,baixa,0,incêndio,0,BAIXO,5,outono,CentroOeste_Cerrado_Pantanal
Z_0195_NOR,-6.84667,-68.8398,2024-08-02 00:00:00,393.2,28.4,85.9,3530.4,40.2,10.6,71.9,organico,rural,media,0,inundação,0,MÉDIO,8,inverno,Norte_Amazonia
Z_0196_SUD,-20.8234,-39.01479,2023-02-04 00:00:00,177.7,25.9,50.4,3026.8,2675.0,12.6,13.5,organico,urbano,alta,0,inundação,0,BAIXO,2,verao,Sudeste_Montanhoso_Litoraneo
Z_0197_CEN,-14.90121,-54.08671,2023-03-26 00:00:00,172.6,31.7,79.0,301.8,1126.0,10.8,12.7,arenoso,floresta,baixa,0,incêndio,0,BAIXO,3,outono,CentroOeste_Cerrado_Pantanal
Z_0198_CEN,-16.52455,-55.96936,2023-09-17 00:00:00,167.4,37.4,44.7,96.4,168.1,9.7,28.6,latossolo,floresta,baixa,0,nenhum,0,MUITO BAIXO,9,primavera,CentroOeste_Cerrado_Pantanal
Z_0199_SUD,-23.62305,-42.40205,2023-12-29 00:00:00,284.3,34.7,89.1,3129.2,2181.7,20.0,8.2,argiloso,floresta,media,0,vendaval,0,MÉDIO,12,verao,Sudeste_Montanhoso_Litoraneo
Z_0200_CEN,-15.81523,-57.1915,2023-08-08 00:00:00,1.3,20.0,29.166240937483327,275.5,133.0,9.9,25.9,arenoso,floresta,baixa,0,incêndio,0,BAIXO,8,inverno,CentroOeste_Cerrado_Pantanal
Z_0201_NOR,-10.00725,-39.84875,2024-09-01 00:00:00,66.7,40.0,21.3,207.0,862.3,1.2,13.1,arenoso,rural,media,0,seca,0,BAIXO,9,primavera,Nordeste_Sertao
Z_0202_NOR,-11.07388,-43.83873,2024-09-19 00:00:00,78.1,33.5,37.5,241.7,689.1,1.9,12.1,rochoso,pastagem,media,0,incêndio,0,BAIXO,9,primavera,Nordeste_Sertao
Z_0203_SUD,-20.53868,-43.91633,2023-03-23 00:00:00,346.5,34.0,52.4,4264.3,2071.9,7.5,3.5,organico,floresta,baixa,0,inundação,0,MÉDIO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_0204_CEN,-21.47351,-45.6301,2024-10-23 00:00:00,165.2,32.5,42.7,397.4,1067.3,12.0,4.2,arenoso,pastagem,alta,0,incêndio,0,BAIXO,10,primavera,CentroOeste_Cerrado_Pantanal
Z_0205_CEN,-8.62119,-59.62273,2024-01-15 00:00:00,153.4,22.9,55.9,285.8,545.1,24.6,21.5,argiloso,rural,media,0,inundação,0,BAIXO,1,verao,CentroOeste_Cerrado_Pantanal
Z_0206_NOR,0.46249,-51.34027,2024-11-12 00:00:00,176.3,34.2,78.0,3192.3,17.6,10.7,75.9,arenoso,rural,baixa,0,nenhum,0,MUITO BAIXO,11,primavera,Norte_Amazonia
Z_0207_SUD,-20.26838,-43.85972,2024-11-12 00:00:00,166.7,22.3,81.9,2248.6,2701.2,47.8,9.3,argiloso,rural,alta,0,deslizamento,0,MÉDIO,11,primavera,Sudeste_Montanhoso_Litoraneo
Z_0208_SUL,-25.19459,-51.51372,2024-09-12 00:00:00,148.0,9.2,84.8,4308.6,1226.7,5.9,0.7,arenoso_argiloso,floresta,media,0,inundação,0,BAIXO,9,primavera,Sul_Campos_Planalto
Z_0209_NOR,-2.89389,-40.52669,2024-09-23 00:00:00,28.0,22.4,52.3,26.6,697.0,4.4,27.4,argiloso_seco,pastagem,media,0,nenhum,0,MUITO BAIXO,9,primavera,Nordeste_Sertao
Z_0210_SUD,-20.35621,-42.59978,2024-07-15 00:00:00,343.1,23.9,40.153482393697765,3628.1,2215.3,57.3,24.1,organico,pastagem,alta,0,deslizamento,1,ALTO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_0211_SUD,-18.24878,-48.28133,2023-09-17 00:00:00,326.0,23.7,69.1,3616.4,1635.3,18.0,13.1,rochoso,floresta,baixa,0,vendaval,0,BAIXO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_0212_NOR,-13.43657,-38.0153,2024-01-20 00:00:00,54.7,37.1,45.2,97.5,124.6,19.8,12.8,arenoso,rural,baixa,0,nenhum,0,MUITO BAIXO,1,verao,Nordeste_Sertao
Z_0213_NOR,-8.74544,-38.22713,2023-05-15 00:00:00,39.1,25.1,67.7,141.0,157.4,22.1,16.5,arenoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,5,outono,Nordeste_Sertao
Z_0214_SUD,-20.59952,-39.27695,2023-06-19 00:00:00,225.6,23.2,33.374705644692135,4161.9,1398.4,16.7,22.0,argiloso,urbano,alta,0,deslizamento,0,BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_0215_CEN,-12.44438,-58.75667,2023-02-03 00:00:00,132.3,29.7,34.3,244.7,826.8,14.6,27.4,latossolo,pastagem,alta,0,nenhum,0,MUITO BAIXO,2,verao,CentroOeste_Cerrado_Pantanal
Z_0216_NOR,-6.64926,-52.76712,2023-09-22 00:00:00,314.0,32.5,78.9,606.9,129.6,19.3,21.3,arenoso,rural,baixa,0,incêndio,0,BAIXO,9,primavera,Norte_Amazonia
Z_0217_SUL,-33.05033,-52.67971,2023-11-27 00:00:00,115.9,13.0,44.3,332.0,1230.6,39.3,23.2,argiloso,rural,media,0,nenhum,0,MUITO BAIXO,11,primavera,Sul_Campos_Planalto
Z_0218_CEN,-17.24701,-55.34056,2023-12-12 00:00:00,67.0,24.2,52.7,405.9,210.8,15.7,16.6,arenoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,12,verao,CentroOeste_Cerrado_Pantanal
Z_0219_CEN,-7.07244,-47.48123,2023-03-06 00:00:00,104.3,30.3,83.5,469.4,793.3,2.0,12.3,arenoso,pastagem,baixa,0,inundação,0,BAIXO,3,outono,CentroOeste_Cerrado_Pantanal
Z_0220_SUL,-28.61955,-55.61361,2024-07-10 00:00:00,177.6,16.1,33.722978350132095,2374.9,828.1,5.2,20.0,arenoso_argiloso,pastagem,alta,0,vendaval,0,BAIXO,7,inverno,Sul_Campos_Planalto
Z_0221_NOR,-8.1416,-72.00041,2023-09-13 00:00:00,254.7,25.4,96.3,2449.2,52.9,4.6,48.2,arenoso,floresta,media,0,inundação,0,MÉDIO,9,primavera,Norte_Amazonia
Z_0222_SUD,-19.28995,-42.33009,2023-03-25 00:00:00,128.1,32.6,50.1,2798.7,2228.1,13.4,7.1,argiloso,rural,alta,0,inundação,0,BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_0223_NOR,-8.77385,-72.83668,2024-09-20 00:00:00,328.5,27.5,83.8,86.7,21.5,18.2,23.6,organico,area_umida,baixa,0,nenhum,0,MUITO BAIXO,9,primavera,Norte_Amazonia
Z_0224_SUD,-20.10072,-41.90338,2024-06-20 00:00:00,191.1,25.3,42.7627725594634,1239.8,1261.5,34.1,25.0,argiloso,urbano,alta,0,deslizamento,0,MÉDIO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_0225_SUD,-20.47912,-41.42133,2024-03-08 00:00:00,252.5,21.5,65.4,2166.9,1559.4,31.0,5.9,organico,rural,alta,0,deslizamento,1,MÉDIO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_0226_NOR,-11.7867,-39.62132,2023-02-14 00:00:00,37.6,28.3,22.8,57.5,236.9,22.0,16.2,arenoso,rural,alta,1,seca,0,BAIXO,2,verao,Nordeste_Sertao
Z_0227_CEN,-11.63383,-53.837,2023-09-16 00:00:00,142.4,28.2,78.0,427.6,392.5,16.7,22.1,latossolo,pastagem,media,0,nenhum,0,MUITO BAIXO,9,primavera,CentroOeste_Cerrado_Pantanal
Z_0228_CEN,-9.63974,-55.47594,2024-02-21 00:00:00,103.4,34.9,52.7,108.8,68.5,11.5,7.4,argiloso,area_umida,media,0,inundação,0,BAIXO,2,verao,CentroOeste_Cerrado_Pantanal
Z_0229_NOR,-4.16086,-39.11492,2023-07-28 00:00:00,17.0,24.6,43.74499616076874,295.0,732.8,22.0,4.0,rochoso,rural,baixa,0,seca,0,BAIXO,7,inverno,Nordeste_Sertao
Z_0230_NOR,-15.97674,-38.02381,2023-08-19 00:00:00,14.8,21.5,28.989735910029935,234.0,932.0,8.2,0.5,arenoso,rural,baixa,1,nenhum,0,MUITO BAIXO,8,inverno,Nordeste_Sertao
Z_0231_SUD,-20.69504,-39.6306,2023-07-14 00:00:00,238.4,26.5,42.73272983565698,3105.4,1869.6,52.2,22.5,rochoso,rural,media,1,inundação,0,BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_0232_CEN,-14.58089,-56.89579,2023-05-27 00:00:00,170.3,23.8,38.6,326.8,437.5,0.3,4.8,arenoso,pastagem,media,0,nenhum,0,MUITO BAIXO,5,outono,CentroOeste_Cerrado_Pantanal
Z_0233_NOR,-17.96202,-44.9609,2024-07-20 00:00:00,0.9,32.1,36.39827971326247,36.3,676.4,16.1,23.2,argiloso_seco,rural,baixa,0,incêndio,0,MÉDIO,7,inverno,Nordeste_Sertao
Z_0234_NOR,-2.53222,-64.16879,2023-07-05 00:00:00,222.2,36.1,87.6,3529.4,475.1,4.5,9.6,argiloso,floresta,baixa,0,vendaval,0,BAIXO,7,inverno,Norte_Amazonia
Z_0235_SUD,-18.61303,-41.95007,2023-03-14 00:00:00,263.8,27.3,83.3,106.8,1735.0,11.3,13.8,argiloso,urbano,alta,0,inundação,0,BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_0236_NOR,-2.88312,-37.55215,2023-10-17 00:00:00,90.5,24.6,66.2,37.2,630.7,6.7,8.7,arenoso,pastagem,baixa,0,nenhum,0,MUITO BAIXO,10,primavera,Nordeste_Sertao
Z_0237_NOR,-0.52226,-66.34363,2023-02-24 00:00:00,210.6,32.3,95.9,956.3,106.2,0.3,39.7,organico,floresta,media,0,nenhum,0,MUITO BAIXO,2,verao,Norte_Amazonia
Z_0238_NOR,-12.46673,-38.14448,2023-11-14 00:00:00,20.0,40.5,58.3,297.7,520.9,2.4,11.2,rochoso,rural,baixa,0,nenhum,0,MUITO BAIXO,11,primavera,Nordeste_Sertao
Z_0239_SUL,-22.15701,-55.32556,2023-07-05 00:00:00,191.4,26.1,55.75627999144021,2862.2,334.1,26.5,18.7,argiloso,urbano,media,0,deslizamento,0,MÉDIO,7,inverno,Sul_Campos_Planalto
Z_0240_NOR,4.1003,-66.19258,2023-01-20 00:00:00,435.7,24.8,87.7,1068.8,109.4,17.6,52.7,arenoso,rural,baixa,0,incêndio,0,BAIXO,1,verao,Norte_Amazonia
Z_0241_SUD,-22.24569,-39.26037,2023-12-26 00:00:00,266.5,23.0,70.8,767.5,999.0,28.1,29.2,rochoso,rural,media,2,nenhum,0,MUITO BAIXO,12,verao,Sudeste_Montanhoso_Litoraneo
Z_0242_SUD,-23.3589,-44.2528,2023-03-23 00:00:00,110.6,16.5,55.3,3876.3,2724.4,8.3,5.9,organico,rural,alta,0,inundação,0,BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_0243_SUL,-24.49456,-48.68866,2023-02-25 00:00:00,217.9,20.0,71.4,316.1,270.0,38.9,19.3,arenoso_argiloso,floresta,baixa,1,inundação,0,BAIXO,2,verao,Sul_Campos_Planalto
