id_zona,lat,lon,data_referencia,chuva_mm,temperatura_media,umidade_media,densidade_populacional,altitude_m,declividade_terreno,proximidade_curso_agua_km,tipo_solo,uso_solo,acessibilidade,atividade_sismica_recente,tipo_evento,ocorrencia_evento,risco_previsto,mes,estacao,regiao_brasil
Z_0129_NOR,-2.5642,-65.53523,2024-08-21,248.7,24.4,81.7,4485.4,432.9,0.8,47.0,arenoso,urbano,alta,1,vendaval,0,BAIXO,8,inverno,Norte_Amazonia
Z_0130_NOR,-5.63489,-73.97887,2023-09-10,341.1,36.5,84.0,1115.6,135.8,8.6,42.5,arenoso,rural,media,0,vendaval,0,MÉDIO,9,primavera,Norte_Amazonia
Z_0131_NOR,0.61833,-69.12584,2023-09-22,161.0,34.0,99.2,2329.9,245.3,19.9,4.2,organico,rural,baixa,0,vendaval,0,BAIXO,9,primavera,Norte_Amazonia
Z_0132_SUL,-25.86558,-49.53729,2024-06-29,91.2,27.1,46.37546289612377,1772.4,82.2,10.7,20.5,argiloso,floresta,media,0,inundação,0,BAIXO,6,inverno,Sul_Campos_Planalto
Z_0133_NOR,-5.61676,-38.91838,2023-03-28,12.1,32.6,25.3,324.7,128.3,3.4,5.5,argiloso_seco,pastagem,media,0,incêndio,1,MÉDIO,3,outono,Nordeste_Sertao
Z_0134_NOR,-2.00419,-70.33685,2023-08-28,269.4,36.2,70.4,3249.1,425.6,0.2,59.2,argiloso,floresta,baixa,0,inundação,0,BAIXO,8,inverno,Norte_Amazonia
Z_0135_CEN,-16.69305,-47.3135,2023-02-01,65.3,25.4,74.9,246.1,607.3,21.8,22.0,argiloso,pastagem,alta,0,nenhum,0,MUITO BAIXO,2,verao,CentroOeste_Cerrado_Pantanal
Z_0136_SUD,-23.89297,-40.79696,2024-06-01,339.9,23.6,55.13736644031445,1740.7,626.2,47.9,5.1,rochoso,rural,alta,0,inundação,0,BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_0137_NOR,-4.29295,-43.73583,2023-06-08,3.1,22.3,25.020803633356266,129.2,343.9,2.2,15.1,argiloso_seco,rural,media,0,seca,0,BAIXO,6,inverno,Nordeste_Sertao
Z_0138_SUD,-22.02371,-39.79419,2024-01-28,199.2,17.9,70.0,3118.0,2379.0,55.0,12.4,organico,rural,baixa,0,deslizamento,0,MÉDIO,1,verao,Sudeste_Montanhoso_Litoraneo
Z_0139_SUL,-31.44673,-49.27684,2024-01-06,211.9,17.2,84.8,3926.9,79.6,14.9,21.1,argiloso,floresta,media,0,inundação,0,MÉDIO,1,verao,Sul_Campos_Planalto
Z_0140_SUL,-32.81752,-50.10897,2023-11-09,232.8,24.9,81.0,3722.8,39.8,14.7,4.0,organico,pastagem,alta,0,inundação,0,MÉDIO,11,primavera,Sul_Campos_Planalto
Z_0141_NOR,-12.12933,-44.67463,2023-04-16,76.4,30.9,60.3,195.6,866.8,13.3,24.7,argiloso_seco,rural,alta,0,incêndio,0,BAIXO,4,outono,Nordeste_Sertao
Z_0142_SUD,-21.60809,-41.78143,2023-05-07,241.5,28.6,76.3,937.1,754.3,59.3,15.7,argiloso,rural,media,0,deslizamento,1,ALTO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_0143_CEN,-15.67648,-55.27707,2023-03-13,166.9,34.2,83.2,231.6,1035.2,14.0,26.4,latossolo,area_umida,alta,1,incêndio,0,BAIXO,3,outono,CentroOeste_Cerrado_Pantanal
Z_0144_NOR,-2.29955,-54.94574,2023-03-07,312.1,32.1,91.2,4534.8,178.4,0.2,65.7,arenoso,urbano,alta,0,nenhum,0,MUITO BAIXO,3,outono,Norte_Amazonia
Z_0145_SUL,-31.07486,-48.36052,2023-01-03,221.4,5.2,87.8,898.0,1790.9,21.7,2.2,organico,floresta,baixa,0,inundação,0,BAIXO,1,verao,Sul_Campos_Planalto
Z_0146_CEN,-5.65305,-55.4459,2023-06-29,26.1,34.4,26.12416001059011,467.1,321.1,1.4,28.8,latossolo,rural,media,0,incêndio,0,MÉDIO,6,inverno,CentroOeste_Cerrado_Pantanal
Z_0147_SUD,-19.94766,-42.38135,2024-03-11,337.1,29.7,83.2,454.1,2357.1,56.1,8.8,rochoso,rural,alta,0,nenhum,0,MUITO BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_0148_SUD,-18.61047,-39.71113,2024-08-02,304.2,34.0,59.25372007789251,1870.2,2568.2,49.4,19.2,rochoso,urbano,media,0,nenhum,0,MUITO BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0149_NOR,-1.9595,-57.09393,2023-07-14,163.1,26.1,75.6,3197.4,208.5,4.7,65.0,organico,area_umida,baixa,0,incêndio,0,BAIXO,7,inverno,Norte_Amazonia
Z_0150_NOR,-5.19656,-59.26762,2024-09-28,305.4,33.5,95.1,4573.0,357.7,13.4,32.7,arenoso,area_umida,baixa,0,inundação,0,MÉDIO,9,primavera,Norte_Amazonia
Z_0151_NOR,-10.98009,-38.43281,2024-04-23,77.9,26.6,40.3,194.3,801.5,1.6,4.3,arenoso,rural,media,0,seca,0,BAIXO,4,outono,Nordeste_Sertao
Z_0152_SUL,-25.88571,-54.42305,2024-10-30,106.5,32.0,82.3,636.8,300.9,25.5,25.6,organico,urbano,alta,1,seca,0,BAIXO,10,primavera,Sul_Campos_Planalto
Z_0153_SUL,-32.96019,-55.93918,2024-02-16,117.3,21.6,44.1,1483.6,605.1,29.6,29.3,organico,urbano,alta,0,seca,0,BAIXO,2,verao,Sul_Campos_Planalto
Z_0154_SUL,-28.03824,-48.60833,2024-08-05,181.4,21.0,37.68115392951718,1419.2,199.1,29.4,17.4,arenoso_argiloso,urbano,alta,0,nenhum,0,MUITO BAIXO,8,inverno,Sul_Campos_Planalto
Z_0155_CEN,-21.3626,-57.9248,2023-01-23,99.9,37.8,75.3,65.2,631.1,9.3,28.6,arenoso,floresta,baixa,0,incêndio,0,BAIXO,1,verao,CentroOeste_Cerrado_Pantanal
Z_0156_NOR,-15.95726,-41.78936,2024-04-11,87.6,27.9,54.3,157.2,796.5,0.5,17.8,argiloso_seco,rural,alta,0,seca,0,BAIXO,4,outono,Nordeste_Sertao
Z_0157_SUL,-25.06174,-55.58176,2023-10-22,82.9,8.2,56.5,3474.8,240.2,25.7,17.7,argiloso,rural,media,0,vendaval,0,BAIXO,10,primavera,Sul_Campos_Planalto
Z_0158_NOR,-8.69265,-62.27915,2024-06-28,188.8,29.5,82.2,2573.2,46.6,11.6,20.0,organico,floresta,baixa,0,inundação,0,MÉDIO,6,inverno,Norte_Amazonia
Z_0159_SUL,-25.86569,-54.28394,2024-11-04,133.2,22.9,71.0,3191.1,985.9,14.7,14.5,argiloso,pastagem,alta,1,seca,0,BAIXO,11,primavera,Sul_Campos_Planalto
Z_0160_SUL,-22.61639,-50.73172,2024-04-11,73.7,28.5,48.7,4612.0,979.8,21.7,28.6,argiloso,floresta,baixa,0,nenhum,0,MUITO BAIXO,4,outono,Sul_Campos_Planalto
Z_0161_CEN,-14.39116,-55.65567,2023-08-02,2.9,31.9,50.37269160240443,169.8,935.8,18.2,26.2,argiloso,pastagem,baixa,0,inundação,0,BAIXO,8,inverno,CentroOeste_Cerrado_Pantanal
Z_0162_SUD,-20.08098,-42.30763,2024-08-28,271.4,33.0,63.17145658893087,4844.0,84.8,15.8,17.6,argiloso,rural,media,0,deslizamento,0,BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0163_SUD,-18.31372,-49.44726,2023-07-29,123.2,24.5,57.645343892700346,3610.9,2015.0,36.9,21.6,argiloso,rural,media,0,deslizamento,0,BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_0164_CEN,-12.11658,-57.95778,2024-12-04,50.7,32.5,84.0,37.9,1100.0,4.0,5.4,argiloso,pastagem,media,0,inundação,0,BAIXO,12,verao,CentroOeste_Cerrado_Pantanal
Z_0165_NOR,-9.50659,-56.19333,2023-04-07,213.6,25.7,97.9,1637.0,490.2,7.4,8.3,organico,area_umida,baixa,0,inundação,0,MÉDIO,4,outono,Norte_Amazonia
Z_0166_SUL,-24.05909,-53.58756,2024-03-04,132.6,8.8,56.0,3458.7,526.3,10.0,12.0,organico,rural,alta,0,nenhum,0,MUITO BAIXO,3,outono,Sul_Campos_Planalto
Z_0167_NOR,-4.99593,-43.94445,2023-01-23,23.3,21.6,59.0,21.1,482.7,28.1,20.8,rochoso,pastagem,baixa,0,nenhum,0,MUITO BAIXO,1,verao,Nordeste_Sertao
Z_0168_SUD,-24.825,-41.3131,2024-07-18,270.3,18.4,39.657831570473746,3183.4,1435.6,9.9,5.9,argiloso,rural,alta,0,nenhum,0,MUITO BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_0169_SUD,-20.87957,-45.63959,2023-02-09,285.4,30.1,93.7,3468.7,1716.4,28.3,6.3,organico,rural,alta,0,deslizamento,0,MÉDIO,2,verao,Sudeste_Montanhoso_Litoraneo
Z_0170_NOR,-10.594,-43.50028,2023-07-13,10.5,30.3,10.0,119.6,462.7,8.2,22.3,arenoso,rural,media,0,seca,0,MÉDIO,7,inverno,Nordeste_Sertao
Z_0171_SUL,-24.37916,-52.60156,2024-04-19,98.4,17.2,43.6,1980.4,1314.1,36.6,20.9,argiloso,floresta,media,0,seca,0,BAIXO,4,outono,Sul_Campos_Planalto
Z_0172_SUL,-33.66008,-54.42919,2024-03-12,192.8,22.6,63.7,557.2,885.1,10.7,25.0,organico,rural,media,0,nenhum,0,MUITO BAIXO,3,outono,Sul_Campos_Planalto
Z_0173_NOR,-8.75494,-38.80604,2023-04-01,50.3,31.7,67.5,322.6,214.6,1.6,28.4,rochoso,rural,baixa,0,seca,0,BAIXO,4,outono,Nordeste_Sertao
Z_0174_SUD,-24.00161,-45.21761,2023-12-18,168.5,27.0,77.8,1602.5,2176.3,8.9,3.0,argiloso,floresta,media,0,vendaval,0,BAIXO,12,verao,Sudeste_Montanhoso_Litoraneo
Z_0175_NOR,-5.95511,-41.68852,2024-07-14,2.1,32.5,15.482602598183266,189.5,391.8,25.9,6.4,arenoso,pastagem,baixa,0,incêndio,0,MÉDIO,7,inverno,Nordeste_Sertao
Z_0176_CEN,-20.95445,-46.30532,2023-01-08,70.9,22.5,44.9,364.5,983.3,19.6,3.0,latossolo,area_umida,baixa,0,nenhum,0,MUITO BAIXO,1,verao,CentroOeste_Cerrado_Pantanal
Z_0177_NOR,-17.1793,-44.65085,2024-12-17,8.4,40.2,61.8,30.5,717.5,9.5,26.5,rochoso,pastagem,media,0,seca,0,BAIXO,12,verao,Nordeste_Sertao
Z_0178_SUD,-19.80388,-43.1695,2023-05-31,195.7,22.5,50.7,1054.7,1113.4,29.7,21.7,argiloso,rural,media,0,deslizamento,0,MÉDIO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_0179_SUD,-20.45793,-49.5242,2023-03-27,238.1,15.6,68.0,602.5,1045.7,42.7,13.4,organico,rural,baixa,1,nenhum,0,MUITO BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_0180_NOR,-7.20587,-58.25256,2023-01-11,172.9,28.8,84.5,274.1,67.5,5.2,76.8,argiloso,urbano,alta,1,nenhum,0,MUITO BAIXO,1,verao,Norte_Amazonia
Z_0181_NOR,-8.24223,-73.10727,2024-05-14,305.5,34.9,95.6,1635.2,270.1,6.2,71.2,argiloso,urbano,alta,2,nenhum,0,MUITO BAIXO,5,outono,Norte_Amazonia
Z_0182_NOR,-15.71296,-38.06161,2023-11-04,71.0,24.9,34.7,197.7,185.3,23.2,15.6,rochoso,pastagem,alta,0,incêndio,0,BAIXO,11,primavera,Nordeste_Sertao
Z_0183_NOR,-2.92431,-40.71363,2024-09-10,43.2,28.6,47.8,281.2,712.9,20.1,2.1,argiloso_seco,rural,media,0,nenhum,0,MUITO BAIXO,9,primavera,Nordeste_Sertao
Z_0184_SUD,-19.31951,-40.5236,2023-09-25,265.1,32.9,56.3,3588.4,1630.8,32.8,9.3,rochoso,floresta,baixa,0,nenhum,0,MUITO BAIXO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_0185_SUD,-21.50926,-41.06619,2023-08-30,244.3,24.2,30.268287624959218,506.8,647.5,27.0,27.6,rochoso,rural,baixa,0,vendaval,1,BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0186_CEN,-14.40295,-45.83832,2024-02-11,134.1,32.9,57.4,487.1,594.3,11.3,12.9,arenoso,rural,baixa,0,inundação,0,BAIXO,2,verao,CentroOeste_Cerrado_Pantanal
Z_0187_SUL,-33.24116,-49.53164,2024-12-31,74.3,25.1,67.1,1602.2,1010.0,18.9,18.7,argiloso,pastagem,alta,0,inundação,0,BAIXO,12,verao,Sul_Campos_Planalto
Z_0188_SUD,-23.3445,-40.86202,2024-01-16,299.9,23.1,73.7,2117.4,1518.8,41.1,23.9,organico,floresta,media,0,nenhum,0,MUITO BAIXO,1,verao,Sudeste_Montanhoso_Litoraneo
Z_0189_NOR,-2.08399,-38.63877,2024-01-03,64.4,36.7,32.4,494.2,836.2,16.9,16.7,arenoso,rural,alta,0,nenhum,0,MUITO BAIXO,1,verao,Nordeste_Sertao
Z_0190_NOR,-5.72029,-37.86646,2023-02-22,89.3,34.6,43.1,456.6,152.0,10.7,7.8,rochoso,rural,alta,0,nenhum,0,MUITO BAIXO,2,verao,Nordeste_Sertao
Z_0191_CEN,-10.2891,-54.2599,2024-10-09,160.5,32.7,68.9,304.3,121.5,3.0,2.7,argiloso,rural,media,0,inundação,0,BAIXO,10,primavera,CentroOeste_Cerrado_Pantanal
Z_0192_CEN,-14.43153,-56.47256,2023-10-18,89.6,23.6,31.2,232.7,690.6,20.0,7.6,arenoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,10,primavera,CentroOeste_Cerrado_Pantanal
Z_0193_NOR,-17.1611,-39.85262,2023-09-05,29.7,39.2,58.1,367.0,985.6,10.3,16.3,rochoso,rural,alta,0,nenhum,0,MUITO BAIXO,9,primavera,Nordeste_Sertao
Z_0194_SUD,-23.95491,-41.60149,2024-09-12,187.3,16.0,56.3,3226.4,2132.8,42.3,0.7,argiloso,pastagem,media,0,deslizamento,1,MÉDIO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_0195_CEN,-17.53347,-51.77097,2024-11-20,113.4,30.2,35.9,453.9,486.5,3.7,18.4,latossolo,area_umida,baixa,0,seca,0,BAIXO,11,primavera,CentroOeste_Cerrado_Pantanal
Z_0196_NOR,-7.27128,-62.00896,2024-04-03,150.9,32.9,78.4,3583.7,491.0,2.5,77.5,arenoso,rural,baixa,0,incêndio,0,BAIXO,4,outono,Norte_Amazonia
Z_0197_NOR,-17.68268,-37.85779,2023-03-01,8.4,26.9,54.5,67.5,560.4,15.8,3.2,argiloso_seco,rural,alta,0,nenhum,0,MUITO BAIXO,3,outono,Nordeste_Sertao
Z_0198_NOR,-5.60587,-41.73212,2023-09-24,14.7,30.1,67.7,32.7,760.0,25.6,10.9,argiloso_seco,pastagem,alta,0,seca,0,BAIXO,9,primavera,Nordeste_Sertao
Z_0199_NOR,-2.79162,-52.43438,2024-02-27,312.4,27.0,94.3,2027.3,403.9,15.7,40.9,arenoso,rural,baixa,1,nenhum,0,MUITO BAIXO,2,verao,Norte_Amazonia
Z_0200_NOR,-5.78233,-71.09798,2023-07-30,230.7,31.3,79.3,1198.3,379.3,5.9,41.1,argiloso,area_umida,baixa,0,inundação,0,MÉDIO,7,inverno,Norte_Amazonia
Z_0201_NOR,-2.1639,-38.88682,2023-08-03,24.8,35.8,13.498867611289684,312.5,828.7,19.2,10.7,argiloso_seco,pastagem,media,0,incêndio,1,ALTO,8,inverno,Nordeste_Sertao
Z_0202_NOR,2.60991,-68.54842,2023-09-14,415.5,27.0,82.4,811.0,49.5,6.9,30.2,argiloso,area_umida,baixa,0,inundação,0,BAIXO,9,primavera,Norte_Amazonia
Z_0203_NOR,-2.72203,-58.03821,2023-08-14,312.0,24.9,78.0,2869.1,311.1,3.0,78.4,organico,floresta,baixa,0,vendaval,0,BAIXO,8,inverno,Norte_Amazonia
Z_0204_NOR,-15.09804,-45.38388,2023-01-17,38.6,41.7,23.5,258.5,102.8,1.3,12.8,arenoso,rural,media,0,nenhum,0,MUITO BAIXO,1,verao,Nordeste_Sertao
Z_0205_CEN,-20.24547,-50.41688,2024-02-28,194.4,19.5,80.1,458.2,403.6,12.6,20.3,argiloso,rural,baixa,1,seca,0,BAIXO,2,verao,CentroOeste_Cerrado_Pantanal
Z_0206_CEN,-8.33716,-55.95084,2024-12-27,104.5,30.7,36.8,417.4,1155.4,15.5,28.3,argiloso,area_umida,baixa,1,incêndio,0,BAIXO,12,verao,CentroOeste_Cerrado_Pantanal
Z_0207_SUD,-24.29902,-41.93514,2023-11-25,283.0,17.7,53.1,1214.9,799.9,44.4,3.8,argiloso,pastagem,media,0,deslizamento,0,BAIXO,11,primavera,Sudeste_Montanhoso_Litoraneo
Z_0208_NOR,-5.18625,-66.69189,2023-12-24,237.6,22.1,97.3,443.6,221.4,3.1,28.6,argiloso,floresta,baixa,0,incêndio,0,BAIXO,12,verao,Norte_Amazonia
Z_0209_SUL,-26.71176,-55.1726,2024-11-06,71.2,18.6,89.4,2042.2,99.0,34.4,25.0,organico,pastagem,baixa,0,nenhum,0,MUITO BAIXO,11,primavera,Sul_Campos_Planalto
Z_0210_SUL,-29.83138,-53.02334,2023-11-12,242.1,27.5,60.2,2368.6,629.2,16.6,15.1,arenoso_argiloso,pastagem,alta,0,vendaval,0,BAIXO,11,primavera,Sul_Campos_Planalto
Z_0211_NOR,-13.44693,-42.45083,2023-08-03,1.2,24.4,38.56199488371814,221.1,103.8,6.6,23.1,rochoso,rural,media,0,nenhum,0,MUITO BAIXO,8,inverno,Nordeste_Sertao
Z_0212_SUD,-20.51708,-48.13825,2023-03-19,167.5,29.9,70.5,3725.5,31.1,41.2,14.6,rochoso,urbano,alta,0,nenhum,0,MUITO BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_0213_SUD,-23.0208,-42.3296,2023-02-09,142.4,35.0,74.7,2849.1,414.8,43.0,7.4,organico,urbano,alta,0,nenhum,0,MUITO BAIXO,2,verao,Sudeste_Montanhoso_Litoraneo
Z_0214_NOR,-2.5055,-41.54933,2024-01-04,80.4,38.1,20.2,213.2,184.9,20.7,27.6,argiloso_seco,pastagem,alta,0,seca,0,BAIXO,1,verao,Nordeste_Sertao
Z_0215_SUD,-21.89529,-46.55548,2023-02-21,289.1,18.2,66.2,2283.0,2588.3,35.6,21.8,argiloso,rural,alta,0,deslizamento,1,ALTO,2,verao,Sudeste_Montanhoso_Litoraneo
Z_0216_SUD,-18.3183,-41.60651,2024-06-17,108.1,26.0,38.10378377882319,2331.6,828.6,42.5,12.1,organico,rural,alta,0,nenhum,0,MUITO BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_0217_NOR,3.16776,-48.95696,2024-04-13,402.9,31.2,73.7,3310.5,271.3,17.8,24.5,organico,floresta,baixa,0,inundação,0,BAIXO,4,outono,Norte_Amazonia
Z_0218_NOR,0.59453,-67.06199,2024-07-28,421.3,24.6,78.4,3911.1,181.2,19.5,72.0,argiloso,urbano,alta,0,nenhum,0,MUITO BAIXO,7,inverno,Norte_Amazonia
Z_0219_SUD,-21.72845,-45.59505,2024-09-04,189.5,32.9,60.5,2191.5,811.4,37.5,29.9,organico,urbano,alta,0,deslizamento,0,BAIXO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_0220_SUL,-33.90427,-55.51189,2023-11-03,210.8,11.7,62.8,3462.7,613.8,31.9,5.6,arenoso_argiloso,rural,media,0,seca,0,BAIXO,11,primavera,Sul_Campos_Planalto
Z_0221_SUD,-23.20266,-45.33873,2023-02-12,230.9,32.0,83.5,1513.4,2465.7,43.0,17.7,organico,floresta,baixa,0,deslizamento,1,ALTO,2,verao,Sudeste_Montanhoso_Litoraneo
Z_0222_NOR,-15.26051,-42.4215,2024-11-06,63.4,28.3,49.7,327.9,213.1,6.1,14.1,argiloso_seco,rural,alta,0,nenhum,0,MUITO BAIXO,11,primavera,Nordeste_Sertao
Z_0223_NOR,-8.56047,-54.09992,2023-04-01,199.6,32.5,72.7,4094.0,85.9,14.7,76.3,argiloso,floresta,baixa,1,inundação,0,MÉDIO,4,outono,Norte_Amazonia
Z_0224_CEN,-10.57821,-59.48484,2023-08-14,19.3,31.5,44.687825358973484,232.0,378.3,17.6,15.8,arenoso,rural,alta,0,inundação,0,BAIXO,8,inverno,CentroOeste_Cerrado_Pantanal
Z_0225_SUD,-21.15154,-44.65981,2024-03-11,239.7,25.0,91.9,2817.0,1696.3,10.4,17.8,organico,pastagem,media,0,nenhum,0,MUITO BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_0226_SUD,-20.87052,-46.63003,2023-06-11,131.2,16.1,68.67719540820288,2828.3,1488.3,31.1,17.5,rochoso,rural,alta,0,vendaval,0,BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_0227_NOR,-8.47469,-44.02664,2023-07-23,22.4,32.8,34.246021577511826,193.9,419.6,27.1,15.0,rochoso,pastagem,alta,0,incêndio,1,MÉDIO,7,inverno,Nordeste_Sertao
Z_0228_NOR,-8.46731,-40.59751,2023-10-17,36.0,35.4,64.9,87.0,111.2,11.9,7.9,rochoso,rural,baixa,0,seca,0,BAIXO,10,primavera,Nordeste_Sertao
Z_0229_SUD,-18.89922,-39.49473,2024-01-24,202.5,22.1,81.3,2299.8,2551.4,30.6,27.3,argiloso,floresta,media,0,deslizamento,0,MÉDIO,1,verao,Sudeste_Montanhoso_Litoraneo
Z_0230_SUL,-29.92346,-49.41086,2024-07-07,83.9,7.5,33.26039945584117,31.7,160.1,13.1,18.2,argiloso,pastagem,media,0,vendaval,0,BAIXO,7,inverno,Sul_Campos_Planalto
Z_0231_NOR,-9.75982,-40.86285,2024-11-29,58.5,35.2,39.5,442.4,617.7,4.3,16.3,arenoso,pastagem,baixa,1,incêndio,0,BAIXO,11,primavera,Nordeste_Sertao
Z_0232_NOR,-6.43937,-58.84874,2023-04-13,336.8,32.0,87.8,3764.3,452.0,6.5,51.4,argiloso,floresta,baixa,0,vendaval,1,BAIXO,4,outono,Norte_Amazonia
Z_0233_NOR,-3.53876,-64.6473,2024-09-14,248.6,24.6,80.2,4846.6,307.6,10.7,13.2,organico,area_umida,baixa,0,inundação,0,MÉDIO,9,primavera,Norte_Amazonia
Z_0234_NOR,-8.79198,-39.73686,2023-08-30,15.9,22.9,20.889566193870493,483.9,939.3,2.8,25.1,arenoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,8,inverno,Nordeste_Sertao
Z_0235_NOR,-17.76735,-43.57089,2023-10-16,80.9,32.9,27.9,65.8,134.7,10.0,20.0,arenoso,rural,alta,0,nenhum,0,MUITO BAIXO,10,primavera,Nordeste_Sertao
Z_0236_CEN,-5.01753,-57.36361,2023-05-07,114.2,37.7,41.6,238.5,399.5,16.1,2.9,argiloso,rural,media,1,seca,0,BAIXO,5,outono,CentroOeste_Cerrado_Pantanal
Z_0237_SUD,-20.49721,-47.1789,2024-04-02,146.4,34.8,52.2,3613.4,1162.2,51.9,22.7,organico,pastagem,alta,0,deslizamento,0,BAIXO,4,outono,Sudeste_Montanhoso_Litoraneo
Z_0238_NOR,-0.09796,-70.22364,2023-01-20,379.7,22.5,86.2,678.6,346.1,11.4,66.3,organico,urbano,alta,0,nenhum,0,MUITO BAIXO,1,verao,Norte_Amazonia
Z_0239_CEN,-5.80823,-58.74389,2023-09-17,76.0,20.2,76.5,426.3,199.0,5.3,13.1,latossolo,floresta,media,0,nenhum,0,MUITO BAIXO,9,primavera,CentroOeste_Cerrado_Pantanal
Z_0240_NOR,-0.68661,-58.18187,2023-07-17,232.8,31.3,89.9,3662.6,409.7,17.4,25.5,arenoso,floresta,baixa,0,inundação,0,BAIXO,7,inverno,Norte_Amazonia
Z_0241_CEN,-9.04131,-60.11519,2023-03-20,137.2,33.0,80.1,159.6,729.3,23.5,24.4,latossolo,area_umida,media,0,nenhum,0,MUITO BAIXO,3,outono,CentroOeste_Cerrado_Pantanal
Z_0242_NOR,-2.85025,-53.09935,2024-05-11,448.1,31.1,74.1,651.1,171.2,1.0,66.0,argiloso,urbano,media,0,nenhum,0,MUITO BAIXO,5,outono,Norte_Amazonia
Z_0243_SUL,-22.9425,-55.49659,2023-02-25,240.2,28.5,53.5,531.2,171.2,13.6,28.8,arenoso_argiloso,rural,alta,0,seca,0,BAIXO,2,verao,Sul_Campos_Planalto
Z_0244_SUD,-19.79086,-43.92601,2023-07-14,148.7,24.9,57.18245489314557,4109.9,2716.8,28.7,5.4,rochoso,urbano,alta,0,nenhum,0,MUITO BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_0245_SUD,-19.09761,-44.04494,2024-07-03,227.8,31.8,46.18074787969127,1013.0,2182.0,6.1,19.1,organico,rural,alta,0,nenhum,0,MUITO BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_0246_NOR,-6.60007,-41.32695,2023-04-05,57.3,40.1,41.2,455.3,345.0,8.8,1.7,argiloso_seco,pastagem,media,0,incêndio,0,BAIXO,4,outono,Nordeste_Sertao
Z_0247_CEN,-9.09949,-56.91893,2024-11-07,73.7,34.6,56.9,312.2,1093.5,2.0,10.6,arenoso,area_umida,media,1,seca,0,BAIXO,11,primavera,CentroOeste_Cerrado_Pantanal
Z_0248_NOR,0.813,-59.73468,2024-01-27,164.0,23.6,83.7,2247.9,53.7,3.9,22.8,organico,area_umida,baixa,0,nenhum,0,MUITO BAIXO,1,verao,Norte_Amazonia
Z_0249_SUD,-24.63559,-40.50846,2023-07-03,83.8,22.3,63.65130484418896,3195.5,2744.1,16.5,0.5,organico,urbano,media,1,nenhum,0,MUITO BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_0250_SUD,-21.32366,-48.04392,2024-08-21,119.9,35.0,67.72497937505364,4460.4,1439.6,47.0,23.3,rochoso,rural,media,0,deslizamento,0,BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0251_SUD,-21.14544,-39.44237,2024-08-23,322.8,20.2,27.922170311586036,4999.6,510.5,34.7,26.3,argiloso,rural,baixa,0,deslizamento,0,MÉDIO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0252_SUL,-32.61778,-54.43866,2023-07-09,165.9,21.6,62.136133293548625,2412.6,1143.3,31.3,1.6,arenoso_argiloso,floresta,media,0,seca,0,BAIXO,7,inverno,Sul_Campos_Planalto
Z_0253_NOR,-15.41001,-44.47273,2024-09-03,74.6,27.9,62.0,191.9,730.3,20.2,28.0,rochoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,9,primavera,Nordeste_Sertao
Z_0254_SUD,-20.60171,-40.07581,2024-08-30,349.4,17.7,55.51486941999816,1472.1,1657.8,38.0,8.3,argiloso,pastagem,alta,0,deslizamento,1,ALTO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0255_SUD,-19.89747,-46.74056,2024-01-03,338.9,32.0,79.6,188.7,877.2,10.9,1.5,argiloso,floresta,baixa,0,inundação,1,ALTO,1,verao,Sudeste_Montanhoso_Litoraneo
Z_0256_NOR,-5.57096,-70.3179,2024-02-21,408.5,37.4,81.4,933.6,394.4,1.8,55.1,arenoso,rural,baixa,0,incêndio,0,BAIXO,2,verao,Norte_Amazonia
Z_0257_NOR,-8.17846,-38.5849,2023-04-13,49.1,32.4,32.5,268.7,573.5,23.8,13.2,argiloso_seco,pastagem,baixa,0,incêndio,0,BAIXO,4,outono,Nordeste_Sertao
